Year,Make,Model,Trim,Body Style
1954,"Alfa Romeo","Giulietta","NoName",""
1954,"Alfa Romeo","Spider","NoName","Convertible"
1954,"Aston Martin","DB2/4","NoName","Coupe"
1954,"BMW","501","NoName","Sedan"
1954,"BMW","502","NoName","Sedan"
1954,"Bentley","Continental","NoName",""
1954,"Bentley","R-Type","NoName",""
1954,"Buick","Century","NoName",""
1954,"Buick","Roadmaster","NoName","Sedan"
1954,"Buick","Skylark","NoName",""
1954,"Buick","Super","NoName",""
1954,"Buick","Special","NoName",""
1954,"Cadillac","DeVille","NoName","Sedan"
1954,"Cadillac","Eldorado","NoName","Coupe"
1954,"Cadillac","Fleetwood","NoName","Sedan"
1954,"Cadillac","Series 62","NoName",""
1954,"Cadillac","Series 60","S",""
1954,"Cadillac","Series 75","NoName",""
1954,"Chevrolet","210","NoName","Sedan"
1954,"Chevrolet","210","NoName","Wagon"
1954,"Chevrolet","150","NoName","Sedan"
1954,"Chevrolet","150","NoName","Wagon"
1954,"Chevrolet","Bel Air","NoName",""
1954,"Chevrolet","Canopy Express","NoName",""
1954,"Chevrolet","Corvette","Roadster","Convertible"
1954,"Chevrolet","Deluxe 210","NoName",""
1954,"Chevrolet","Panel","NoName",""
1954,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1954,"Chevrolet","Sedan Delivery","NoName",""
1954,"Chevrolet","Special 150","NoName",""
1954,"Chevrolet","Suburban","NoName","SUV"
1954,"Chrysler","Imperial","NoName",""
1954,"Chrysler","New Yorker","Deluxe",""
1954,"Chrysler","New Yorker","NoName",""
1954,"Chrysler","Town & Country","NoName",""
1954,"Chrysler","Windsor","NoName",""
1954,"Dodge","Coronet","NoName",""
1954,"Dodge","Meadowbrook","NoName",""
1954,"Dodge","Panel","NoName",""
1954,"Dodge","Pickup","NoName","Regular Cab Pickup"
1954,"Dodge","Royal","NoName",""
1954,"Ford","Country Squire","NoName","Wagon"
1954,"Ford","Country","NoName",""
1954,"Ford","Crestline","Country Squire","Wagon"
1954,"Ford","Crestline","Skyliner",""
1954,"Ford","Crestline","Sunliner",""
1954,"Ford","Crestline","Victoria",""
1954,"Ford","Crestline","NoName",""
1954,"Ford","Customline","NoName",""
1954,"Ford","F350","NoName","Regular Cab Pickup"
1954,"Ford","F100","Panel",""
1954,"Ford","F100","NoName","Regular Cab Pickup"
1954,"Ford","F250","NoName","Regular Cab Pickup"
1954,"Ford","Mainline","NoName",""
1954,"Ford","Ranch","NoName",""
1954,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1954,"Ford","Skyliner","NoName",""
1954,"Ford","Sunliner","NoName",""
1954,"Ford","Victoria","NoName",""
1954,"GMC","Panel","NoName",""
1954,"GMC","Pickup","NoName","Regular Cab Pickup"
1954,"GMC","Suburban","NoName","SUV"
1954,"Jaguar","Mark VII","NoName",""
1954,"Jaguar","XK 120","M",""
1954,"Jaguar","XK 120","NoName",""
1954,"Jeep","CJ","NoName","SUV"
1954,"Land Rover","Series I","NoName","SUV"
1954,"Lincoln","Capri","NoName","Coupe"
1954,"Lincoln","Cosmopolitan","NoName",""
1954,"Mercedes-Benz","170","NoName",""
1954,"Mercedes-Benz","180","NoName",""
1954,"Mercedes-Benz","220A","NoName",""
1954,"Mercedes-Benz","300","NoName",""
1954,"Mercedes-Benz","300S","NoName",""
1954,"Mercedes-Benz","300SL","NoName",""
1954,"Mercedes-Benz","300B","NoName",""
1954,"Mercury","Custom","NoName",""
1954,"Mercury","Monterey","NoName",""
1954,"Oldsmobile","88","NoName",""
1954,"Oldsmobile","98","NoName",""
1954,"Oldsmobile","Super 88","NoName",""
1954,"Plymouth","Belvedere","NoName","Wagon"
1954,"Plymouth","Plaza","NoName",""
1954,"Plymouth","Savoy","NoName",""
1954,"Pontiac","Catalina","NoName",""
1954,"Pontiac","Chieftain","Deluxe",""
1954,"Pontiac","Chieftain","NoName",""
1954,"Pontiac","Star Chief","Custom",""
1954,"Pontiac","Star Chief","Deluxe",""
1954,"Porsche","356","Speedster","Convertible"
1954,"Porsche","356","Speedster","Coupe"
1954,"Porsche","356","NoName",""
1954,"Saab","92","NoName",""
1954,"Volkswagen","Microbus","NoName","SUV"
1954,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1954,"Renault","4CV","NoName",""
1954,"Renault","Fregate","NoName",""
1954,"Ferrari","Europa","NoName",""
1954,"Ferrari","GT","NoName",""
1954,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1954,"Rolls-Royce","Silver Dawn","NoName","Sedan"
1954,"Triumph","Mayflower","NoName","Convertible"
1954,"Fiat","1100","NoName",""
1954,"Fiat","1400","NoName",""
1954,"Fiat","1900","NoName",""
1954,"Fiat","500","NoName",""
1954,"Fiat","600","Multipla",""
1954,"Fiat","600","NoName",""
1954,"Fiat","8V","NoName",""
1954,"MG","TF","NoName","Convertible"
1954,"Citroen","2CV","NoName",""
1954,"Citroen","Legere","NoName",""
1954,"Citroen","Normale","NoName",""
1954,"Desoto","Firedome","S-20",""
1954,"Desoto","Powermaster Six","S-20",""
1954,"Desoto","Powermaster","NoName",""
1954,"Hudson","Hornet","Series 6D","Coupe"
1954,"Hudson","Hornet","Series 6D","Sedan"
1954,"Hudson","Hornet","Series 7D","Coupe"
1954,"Hudson","Hornet","Series 7D","Sedan"
1954,"Hudson","Jet","Series 1D",""
1954,"Hudson","Italia","NoName",""
1954,"Hudson","Jet Liner","Series 3D",""
1954,"Hudson","Super Jet","Series 2D",""
1954,"Hudson","Wasp","Series 5D",""
1954,"Hudson","Wasp","Series 4D",""
1954,"Jensen","541","NoName",""
1954,"Jensen","Interceptor","NoName",""
1954,"Nash","Ambassador","NoName",""
1954,"Nash","Metropolitan","NoName",""
1954,"Nash","Nash-Healey","NoName",""
1954,"Nash","Rambler","NoName",""
1954,"Nash","Statesman","NoName",""
1954,"Opel","Caravan","NoName",""
1954,"Opel","Kapitan","NoName",""
1954,"Opel","Olympia","Rekord",""
1954,"Opel","Olympia Rekord","NoName",""
1954,"Packard","Cavalier","NoName",""
1954,"Packard","Clipper","Deluxe",""
1954,"Packard","Clipper","Special",""
1954,"Packard","Clipper","Super",""
1954,"Packard","Patrician","NoName",""
1954,"Packard","Packard","NoName",""
1954,"Rover","60","P4",""
1954,"Studebaker","Champion","Custom",""
1954,"Studebaker","Champion","Deluxe",""
1954,"Studebaker","Champion","Regal",""
1954,"Studebaker","Champion Regal","NoName",""
1954,"Studebaker","Commander","Deluxe",""
1954,"Studebaker","Commander","Regal",""
1954,"Studebaker","Land Cruiser","NoName",""
1954,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1954,"Sunbeam","Alpine","NoName","Convertible"
1954,"Austin-Healey","100","NoName","Convertible"
1954,"International","R-100","NoName","Regular Cab Pickup"
1954,"International","R-130","NoName","Regular Cab Pickup"
1954,"International","Pickup","NoName","Regular Cab Pickup"
1954,"International","R-110","NoName","Regular Cab Pickup"
1954,"International","R-120","NoName","Regular Cab Pickup"
1954,"International","RA-120","NoName","Regular Cab Pickup"
1954,"International","RM-120","NoName","Regular Cab Pickup"
1954,"AC","Ace","NoName","Convertible"
1954,"Kaiser","Darrin","NoName",""
1954,"Kaiser","Early Special","NoName",""
1954,"Kaiser","Late Special","NoName",""
1954,"Kaiser","Manhattan","NoName",""
1954,"Willys","Aero","Ace","Coupe"
1954,"Willys","Aero","Ace","Sedan"
1954,"Willys","Aero","Eagle","Coupe"
1954,"Willys","Aero","Lark","Coupe"
1954,"Willys","Aero","Lark","Sedan"
1954,"Willys","CJ-3B","NoName","SUV"
1954,"Willys","Delivery","NoName","SUV"
1954,"Willys","Pickup","NoName","Regular Cab Pickup"
1954,"Willys","Wagon","NoName","Wagon"
1955,"Alfa Romeo","1900","NoName",""
1955,"Alfa Romeo","Giulietta","NoName",""
1955,"Alfa Romeo","Spider","NoName","Convertible"
1955,"Aston Martin","DB2/4","NoName","Coupe"
1955,"BMW","501","NoName","Sedan"
1955,"BMW","502","NoName","Sedan"
1955,"BMW","Isetta","NoName","Coupe"
1955,"Bentley","Continental","NoName",""
1955,"Bentley","S1","NoName",""
1955,"Buick","Century","NoName",""
1955,"Buick","Roadmaster","NoName","Sedan"
1955,"Buick","Super","NoName",""
1955,"Buick","Special","NoName",""
1955,"Cadillac","DeVille","NoName","Sedan"
1955,"Cadillac","Eldorado","NoName","Coupe"
1955,"Cadillac","Fleetwood","NoName","Sedan"
1955,"Cadillac","Series 62","NoName",""
1955,"Cadillac","Series 60","NoName",""
1955,"Cadillac","Series 75","NoName",""
1955,"Chevrolet","210","NoName","Coupe"
1955,"Chevrolet","210","NoName","Sedan"
1955,"Chevrolet","210","NoName","Wagon"
1955,"Chevrolet","150","NoName","Sedan"
1955,"Chevrolet","150","NoName","Wagon"
1955,"Chevrolet","Bel Air","Nomad","Coupe"
1955,"Chevrolet","Bel Air","Nomad","Wagon"
1955,"Chevrolet","Bel Air","NoName",""
1955,"Chevrolet","Canopy Express","NoName",""
1955,"Chevrolet","Corvette","Roadster","Convertible"
1955,"Chevrolet","Panel","NoName",""
1955,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1955,"Chevrolet","Sedan Delivery","NoName",""
1955,"Chevrolet","Suburban","NoName","SUV"
1955,"Chrysler","300","NoName","Sedan"
1955,"Chrysler","Crown Imperial","NoName",""
1955,"Chrysler","Imperial","NoName",""
1955,"Chrysler","New Yorker","Deluxe",""
1955,"Chrysler","Town & Country","NoName",""
1955,"Chrysler","Windsor","Deluxe",""
1955,"Dodge","Coronet","NoName",""
1955,"Dodge","Custom Royal","NoName",""
1955,"Dodge","Express 1500","NoName",""
1955,"Dodge","Panel","NoName",""
1955,"Dodge","Platform","NoName",""
1955,"Dodge","Pickup","NoName","Regular Cab Pickup"
1955,"Dodge","Royal","NoName",""
1955,"Dodge","Stake","NoName",""
1955,"Ford","Country Squire","NoName","Wagon"
1955,"Ford","Country","NoName",""
1955,"Ford","Crown Victoria","NoName",""
1955,"Ford","Customline","NoName",""
1955,"Ford","F350","NoName","Regular Cab Pickup"
1955,"Ford","Fairlane","Sunliner",""
1955,"Ford","Fairlane","NoName",""
1955,"Ford","F100","Panel",""
1955,"Ford","F100","NoName","Regular Cab Pickup"
1955,"Ford","F250","NoName","Regular Cab Pickup"
1955,"Ford","Mainline","NoName",""
1955,"Ford","Ranch","NoName",""
1955,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1955,"Ford","Sunliner","NoName",""
1955,"Ford","Thunderbird","NoName","Convertible"
1955,"Ford","Thunderbird","NoName","Coupe"
1955,"GMC","Panel","NoName",""
1955,"GMC","Pickup","100","Regular Cab Pickup"
1955,"GMC","Pickup","NoName","Regular Cab Pickup"
1955,"GMC","Suburban","NoName","SUV"
1955,"Jaguar","Mark VII","M",""
1955,"Jaguar","XK 140","MC",""
1955,"Jaguar","XK 140","M",""
1955,"Jaguar","XK 140","NoName",""
1955,"Jeep","CJ","NoName","SUV"
1955,"Land Rover","Series I","NoName","SUV"
1955,"Lincoln","Capri","NoName","Coupe"
1955,"Lincoln","Custom","NoName",""
1955,"Mercedes-Benz","170","NoName",""
1955,"Mercedes-Benz","180","NoName",""
1955,"Mercedes-Benz","190","NoName","Sedan"
1955,"Mercedes-Benz","190SL","NoName",""
1955,"Mercedes-Benz","220A","NoName",""
1955,"Mercedes-Benz","300S","NoName",""
1955,"Mercedes-Benz","300SL","NoName",""
1955,"Mercedes-Benz","300B","NoName",""
1955,"Mercury","Custom","NoName",""
1955,"Mercury","Montclair","NoName",""
1955,"Mercury","Monterey","NoName","Sedan"
1955,"Oldsmobile","88","NoName",""
1955,"Oldsmobile","98","NoName",""
1955,"Oldsmobile","Super 88","NoName",""
1955,"Plymouth","Belvedere","NoName",""
1955,"Plymouth","Plaza","NoName",""
1955,"Plymouth","Savoy","NoName",""
1955,"Pontiac","Chieftain","NoName",""
1955,"Pontiac","Chieftain 870","Deluxe",""
1955,"Pontiac","Star Chief","Custom",""
1955,"Pontiac","Star Chief","NoName",""
1955,"Porsche","356","Speedster","Convertible"
1955,"Porsche","356","Speedster","Coupe"
1955,"Porsche","356","Super",""
1955,"Porsche","356","NoName",""
1955,"Saab","92","NoName",""
1955,"Volkswagen","Microbus","NoName","SUV"
1955,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1955,"Renault","4CV","NoName",""
1955,"Ferrari","Europa","NoName",""
1955,"Ferrari","GT","NoName",""
1955,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1955,"Triumph","TR2","NoName","Convertible"
1955,"Fiat","1100","NoName",""
1955,"Fiat","1400","NoName",""
1955,"Fiat","1900","NoName",""
1955,"Fiat","500","NoName",""
1955,"Fiat","600","Multipla",""
1955,"Fiat","600","NoName",""
1955,"Fiat","8V","NoName",""
1955,"MG","Magnette","NoName","Convertible"
1955,"MG","Midget","TF","Convertible"
1955,"MG","TF","NoName","Convertible"
1955,"Citroen","2CV","NoName",""
1955,"Citroen","DS19","NoName",""
1955,"Desoto","Firedome","S-22",""
1955,"Desoto","Fireflite","S-22",""
1955,"Hudson","Hornet","Series 60-2",""
1955,"Hudson","Hornet","Series 80-1",""
1955,"Hudson","Hornet","Series 60-1",""
1955,"Hudson","Hornet","Series 80-2",""
1955,"Hudson","Italia","NoName",""
1955,"Hudson","Wasp","Series 40-2",""
1955,"Hudson","Wasp","Series 40",""
1955,"Jensen","541","NoName",""
1955,"Jensen","Interceptor","NoName",""
1955,"Nash","Ambassador","NoName",""
1955,"Nash","Metropolitan","NoName","Convertible"
1955,"Nash","Metropolitan","NoName","Coupe"
1955,"Nash","Nash-Healey","NoName",""
1955,"Nash","Rambler","NoName",""
1955,"Nash","Statesman","NoName",""
1955,"Opel","Caravan","NoName",""
1955,"Opel","Kapitan","NoName",""
1955,"Opel","Olympia","Rekord",""
1955,"Opel","Olympia Rekord","NoName",""
1955,"Packard","400","NoName",""
1955,"Packard","Caribbean","NoName",""
1955,"Packard","Clipper","Custom",""
1955,"Packard","Clipper","Deluxe",""
1955,"Packard","Clipper","Super",""
1955,"Packard","Patrician","NoName",""
1955,"Rover","75","P4",""
1955,"Studebaker","Champion","Custom",""
1955,"Studebaker","Champion","Deluxe",""
1955,"Studebaker","Champion","Regal",""
1955,"Studebaker","Champion Regal","NoName",""
1955,"Studebaker","Commander","Custom",""
1955,"Studebaker","Commander","Deluxe",""
1955,"Studebaker","Commander","Regal",""
1955,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1955,"Studebaker","President","Deluxe",""
1955,"Studebaker","President","State",""
1955,"Sunbeam","Alpine","NoName","Convertible"
1955,"Austin-Healey","100","NoName","Convertible"
1955,"Austin-Healey","100S","BN2","Convertible"
1955,"Austin-Healey","100M","BN2","Convertible"
1955,"International","R-100","NoName","Regular Cab Pickup"
1955,"International","R-130","NoName","Regular Cab Pickup"
1955,"International","Pickup","NoName","Regular Cab Pickup"
1955,"International","R-110","NoName","Regular Cab Pickup"
1955,"International","R-120","NoName","Regular Cab Pickup"
1955,"International","RA-120","NoName","Regular Cab Pickup"
1955,"International","RM-120","NoName","Regular Cab Pickup"
1955,"AC","Ace","NoName","Convertible"
1955,"Kaiser","Manhattan","NoName",""
1955,"Willys","Aero","Ace","Coupe"
1955,"Willys","Aero","Bermuda","Coupe"
1955,"Willys","Aero","Custom","Coupe"
1955,"Willys","Aero","Custom","Sedan"
1955,"Willys","CJ-3B","NoName","SUV"
1955,"Willys","CJ-5","NoName","SUV"
1955,"Willys","Delivery","NoName","SUV"
1955,"Willys","Pickup","NoName","Regular Cab Pickup"
1955,"Willys","Wagon","NoName","Wagon"
1956,"Alfa Romeo","1900","NoName",""
1956,"Alfa Romeo","Giulietta","NoName",""
1956,"Alfa Romeo","Spider","NoName","Convertible"
1956,"Aston Martin","DB2/4","NoName","Coupe"
1956,"BMW","501","NoName","Sedan"
1956,"BMW","503","NoName","Sedan"
1956,"BMW","502","NoName","Sedan"
1956,"BMW","507","NoName","Sedan"
1956,"BMW","Isetta","NoName","Coupe"
1956,"Bentley","Continental","NoName",""
1956,"Bentley","S1","NoName",""
1956,"Buick","Century","NoName",""
1956,"Buick","Roadmaster","NoName","Sedan"
1956,"Buick","Super","NoName",""
1956,"Buick","Special","NoName",""
1956,"Cadillac","DeVille","NoName","Sedan"
1956,"Cadillac","Eldorado","NoName","Coupe"
1956,"Cadillac","Fleetwood","NoName","Sedan"
1956,"Cadillac","Series 62","NoName",""
1956,"Cadillac","Series 60","NoName",""
1956,"Cadillac","Series 75","NoName",""
1956,"Chevrolet","210","NoName","Coupe"
1956,"Chevrolet","210","NoName","Sedan"
1956,"Chevrolet","210","NoName","Wagon"
1956,"Chevrolet","150","NoName","Sedan"
1956,"Chevrolet","150","NoName","Wagon"
1956,"Chevrolet","Bel Air","Nomad","Wagon"
1956,"Chevrolet","Bel Air","NoName",""
1956,"Chevrolet","Canopy Express","NoName",""
1956,"Chevrolet","Corvette","Convertible","Convertible"
1956,"Chevrolet","Corvette","NoName","Coupe"
1956,"Chevrolet","Panel","NoName",""
1956,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1956,"Chevrolet","Sedan Delivery","NoName",""
1956,"Chevrolet","Suburban","NoName","SUV"
1956,"Chrysler","300","NoName","Sedan"
1956,"Chrysler","Crown Imperial","NoName",""
1956,"Chrysler","Imperial","NoName",""
1956,"Chrysler","New Yorker","NoName",""
1956,"Chrysler","Town & Country","NoName",""
1956,"Chrysler","Windsor","NoName",""
1956,"Dodge","Panel","NoName",""
1956,"Dodge","Pickup","NoName","Regular Cab Pickup"
1956,"Ford","Country Squire","NoName","Wagon"
1956,"Ford","Country","NoName",""
1956,"Ford","Crown Victoria","NoName",""
1956,"Ford","Customline","NoName","Convertible"
1956,"Ford","Customline","Victoria Hardtop","Coupe"
1956,"Ford","F350","NoName","Regular Cab Pickup"
1956,"Ford","Fairlane","Victoria","Coupe"
1956,"Ford","Fairlane","NoName",""
1956,"Ford","F100","Panel",""
1956,"Ford","F100","NoName","Regular Cab Pickup"
1956,"Ford","F250","NoName","Regular Cab Pickup"
1956,"Ford","Fairline","Crown Victoria",""
1956,"Ford","Fairline","Sunliner",""
1956,"Ford","Mainline","NoName",""
1956,"Ford","Parklane","NoName","Hatchback"
1956,"Ford","Ranch","NoName",""
1956,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1956,"Ford","Sunliner","NoName",""
1956,"Ford","Thunderbird","NoName","Coupe"
1956,"GMC","Panel","NoName",""
1956,"GMC","Pickup","NoName","Regular Cab Pickup"
1956,"GMC","Suburban","NoName","SUV"
1956,"Jaguar","2.4","NoName",""
1956,"Jaguar","Mark VII","M","Sedan"
1956,"Jaguar","XK 140","MC",""
1956,"Jaguar","XK 140","M",""
1956,"Jaguar","XK 140","NoName",""
1956,"Land Rover","Series I","NoName","SUV"
1956,"Lincoln","Capri","NoName","Coupe"
1956,"Lincoln","Mark II","NoName","Coupe"
1956,"Lincoln","Premiere","NoName",""
1956,"Mercedes-Benz","180","NoName",""
1956,"Mercedes-Benz","190","NoName","Sedan"
1956,"Mercedes-Benz","190SL","NoName",""
1956,"Mercedes-Benz","219","NoName",""
1956,"Mercedes-Benz","220","NoName",""
1956,"Mercedes-Benz","220S","NoName",""
1956,"Mercedes-Benz","300C","NoName",""
1956,"Mercedes-Benz","300S","NoName",""
1956,"Mercedes-Benz","300SL","NoName",""
1956,"Mercury","Custom","NoName",""
1956,"Mercury","Medalist","NoName",""
1956,"Mercury","Montclair","NoName",""
1956,"Mercury","Monterey","NoName",""
1956,"Oldsmobile","88","NoName",""
1956,"Oldsmobile","98","NoName",""
1956,"Oldsmobile","Super 88","NoName",""
1956,"Plymouth","Belvedere","NoName",""
1956,"Plymouth","Fury","NoName",""
1956,"Plymouth","Plaza","NoName",""
1956,"Plymouth","Savoy","NoName",""
1956,"Plymouth","Suburban","NoName",""
1956,"Pontiac","Catalina","NoName",""
1956,"Pontiac","Chieftain","860",""
1956,"Pontiac","Chieftain","870 Deluxe",""
1956,"Pontiac","Star Chief","Custom",""
1956,"Pontiac","Starchief","NoName",""
1956,"Porsche","356","Speedster","Convertible"
1956,"Porsche","356","Speedster","Coupe"
1956,"Porsche","356","Super",""
1956,"Porsche","356","NoName",""
1956,"Saab","93","NoName",""
1956,"Volkswagen","Karmann Ghia","NoName",""
1956,"Volkswagen","Microbus","NoName","SUV"
1956,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1956,"Volvo","444","NoName",""
1956,"Volvo","445","NoName",""
1956,"Renault","4CV","NoName",""
1956,"Ferrari","GT","NoName",""
1956,"Ferrari","Superamerica","NoName","Convertible"
1956,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1956,"Triumph","TR2","NoName","Convertible"
1956,"Fiat","1100","NoName",""
1956,"Fiat","1400","NoName",""
1956,"Fiat","1900","NoName",""
1956,"Fiat","500","NoName",""
1956,"Fiat","600","Multipla",""
1956,"Fiat","600","NoName",""
1956,"Fiat","8V","NoName",""
1956,"MG","MGA","NoName","Convertible"
1956,"MG","Magnette","NoName","Convertible"
1956,"Citroen","2CV","NoName",""
1956,"Citroen","DS19","NoName",""
1956,"Desoto","Adventurer","S-24A",""
1956,"Desoto","Firedome","S-22",""
1956,"Desoto","Fireflite","S-22",""
1956,"Hudson","Hornet","Series 50",""
1956,"Hudson","Hornet","Series 80",""
1956,"Hudson","Wasp","Series 40",""
1956,"Jensen","541","NoName",""
1956,"Jensen","Interceptor","NoName",""
1956,"Nash","Ambassador","NoName",""
1956,"Nash","Metropolitan","NoName","Convertible"
1956,"Nash","Metropolitan","NoName","Coupe"
1956,"Nash","Rambler","NoName",""
1956,"Nash","Statesman","NoName",""
1956,"Opel","Caravan","NoName",""
1956,"Opel","Kapitan","NoName",""
1956,"Opel","Olympia","Rekord",""
1956,"Opel","Olympia Rekord","NoName",""
1956,"Packard","400","NoName",""
1956,"Packard","Caribbean","NoName",""
1956,"Packard","Clipper","Custom",""
1956,"Packard","Clipper","Deluxe",""
1956,"Packard","Clipper","Executive",""
1956,"Packard","Clipper","Super",""
1956,"Packard","Patrician","NoName",""
1956,"Studebaker","Champion","Deluxe",""
1956,"Studebaker","Champion","Pelham",""
1956,"Studebaker","Commander","Parkview",""
1956,"Studebaker","Commander","NoName",""
1956,"Studebaker","Flight Hawk","NoName",""
1956,"Studebaker","Golden Hawk","NoName",""
1956,"Studebaker","Power Hawk","NoName",""
1956,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1956,"Studebaker","President","Pinehurst",""
1956,"Sunbeam","Rapier","NoName","Convertible"
1956,"Austin-Healey","100","NoName","Convertible"
1956,"Austin-Healey","100-6","BN4","Convertible"
1956,"Austin-Healey","100M","BN2","Convertible"
1956,"International","Pickup","NoName","Regular Cab Pickup"
1956,"International","S-110","NoName","Regular Cab Pickup"
1956,"International","S-130","NoName","Regular Cab Pickup"
1956,"International","SM-120","NoName","Regular Cab Pickup"
1956,"International","S-100","NoName","Regular Cab Pickup"
1956,"International","S-120","NoName","Regular Cab Pickup"
1956,"International","SA-120","NoName","Regular Cab Pickup"
1956,"International","SM-130","NoName","Regular Cab Pickup"
1956,"AC","Ace","NoName","Convertible"
1956,"Willys","CJ-3B","NoName","SUV"
1956,"Willys","CJ-6","NoName","SUV"
1956,"Willys","CJ-5","NoName","SUV"
1956,"Willys","DJ-3A","NoName","SUV"
1956,"Willys","Delivery","NoName","SUV"
1956,"Willys","Pickup","NoName","Regular Cab Pickup"
1956,"Willys","Wagon","NoName","Wagon"
1957,"Alfa Romeo","1900","NoName",""
1957,"Alfa Romeo","Giulietta","Sprint Speciale",""
1957,"Alfa Romeo","Giulietta","Veloce",""
1957,"Alfa Romeo","Giulietta","NoName",""
1957,"Alfa Romeo","Spider","NoName","Convertible"
1957,"Aston Martin","DB Mark III","NoName","Coupe"
1957,"Aston Martin","DB2/4","NoName","Coupe"
1957,"BMW","501","NoName","Sedan"
1957,"BMW","503","NoName","Sedan"
1957,"BMW","502","NoName","Sedan"
1957,"BMW","507","NoName","Sedan"
1957,"BMW","600","NoName","Sedan"
1957,"BMW","Isetta","NoName","Coupe"
1957,"Bentley","Continental","NoName",""
1957,"Bentley","S1","NoName",""
1957,"Buick","Century","NoName",""
1957,"Buick","Roadmaster","NoName","Sedan"
1957,"Buick","Super","NoName",""
1957,"Buick","Special","NoName",""
1957,"Cadillac","Biarritz","NoName","Convertible"
1957,"Cadillac","DeVille","NoName","Sedan"
1957,"Cadillac","Eldorado","Brougham","Coupe"
1957,"Cadillac","Eldorado","NoName","Coupe"
1957,"Cadillac","Fleetwood","NoName","Sedan"
1957,"Cadillac","Series 62","NoName",""
1957,"Cadillac","Series 75","NoName",""
1957,"Chevrolet","210","NoName","Coupe"
1957,"Chevrolet","210","NoName","Sedan"
1957,"Chevrolet","210","NoName","Wagon"
1957,"Chevrolet","150","NoName","Sedan"
1957,"Chevrolet","150","NoName","Wagon"
1957,"Chevrolet","Bel Air","Nomad","Wagon"
1957,"Chevrolet","Bel Air","NoName","Convertible"
1957,"Chevrolet","Bel Air","NoName","Sedan"
1957,"Chevrolet","Canopy Express","NoName",""
1957,"Chevrolet","Corvette","NoName","Convertible"
1957,"Chevrolet","Corvette","NoName","Coupe"
1957,"Chevrolet","Panel","NoName",""
1957,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1957,"Chevrolet","Sedan Delivery","NoName",""
1957,"Chevrolet","Suburban","NoName","SUV"
1957,"Chrysler","300","NoName","Sedan"
1957,"Chrysler","Crown Imperial","Ghia",""
1957,"Chrysler","Crown Imperial","NoName",""
1957,"Chrysler","Imperial","NoName",""
1957,"Chrysler","Imperial LeBaron","NoName",""
1957,"Chrysler","New Yorker","NoName",""
1957,"Chrysler","Saratoga","NoName",""
1957,"Chrysler","Town & Country","NoName",""
1957,"Chrysler","Windsor","NoName",""
1957,"Dodge","Coronet","NoName",""
1957,"Dodge","Custom Royal","NoName",""
1957,"Dodge","Panel","NoName",""
1957,"Dodge","Platform","NoName",""
1957,"Dodge","Pickup","NoName","Regular Cab Pickup"
1957,"Dodge","Royal","NoName",""
1957,"Dodge","Station Wagon","NoName","Wagon"
1957,"Dodge","Stake","NoName",""
1957,"Ford","Country Squire","NoName","Wagon"
1957,"Ford","Country","NoName",""
1957,"Ford","Custom","NoName",""
1957,"Ford","Custom 300","NoName",""
1957,"Ford","F350","NoName","Regular Cab Pickup"
1957,"Ford","Fairlane","NoName","Convertible"
1957,"Ford","Fairlane","NoName","Coupe"
1957,"Ford","F100","NoName","Regular Cab Pickup"
1957,"Ford","F250","NoName","Regular Cab Pickup"
1957,"Ford","Panel","NoName","Regular Cab Pickup"
1957,"Ford","Pickup","NoName","Regular Cab Pickup"
1957,"Ford","Ranchero","Custom","Regular Cab Pickup"
1957,"Ford","Ranchero","NoName","Regular Cab Pickup"
1957,"Ford","Ranch","NoName",""
1957,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1957,"Ford","Station Wagon","NoName","Wagon"
1957,"Ford","Thunderbird","NoName","Coupe"
1957,"GMC","Panel","NoName",""
1957,"GMC","Pickup","NoName","Regular Cab Pickup"
1957,"GMC","Suburban","NoName","SUV"
1957,"Jaguar","2.4","NoName",""
1957,"Jaguar","3.4","NoName",""
1957,"Jaguar","D-Type","NoName",""
1957,"Jaguar","Mark VIII","NoName",""
1957,"Jaguar","XK 140","MC",""
1957,"Jaguar","XK 140","M",""
1957,"Jaguar","XK 140","NoName",""
1957,"Land Rover","Series I","NoName","SUV"
1957,"Lincoln","Capri","NoName","Coupe"
1957,"Lincoln","Mark II","NoName","Coupe"
1957,"Lincoln","Premiere","NoName",""
1957,"Lotus","Eleven","NoName",""
1957,"Lotus","Seven","NoName",""
