GUID,Customer Name,Internal Dashboard ID,Google Ads Account ID,Google Ads Account Name,Engaged Prospect : Google Analytics Conversion Goal,Google Analytics Account Name,GoogleAnalyticsEmail,Google Analytics Property,Google Analytics View ID,Facebook Account ID,Facebook Account Name,MS Advertising Bing Account No.,Bing Account ID,MS Advertising Account Name,CRON ID,Google Analytics UA-ID,Facebook Pixel ID,Trial,Active,Matches Internal Dashboard Credentials,Verification Assigned @reuben@smedia.ca ,Verifed as Correct?,Notes,CSM,Google Ad Ops Manager,Facebook Ad Ops Manager,Duplicate Keys (T/F),Duplicate Google Analytics View IDs(T/F),FB GA Soure / Medium,Group ID,Group Name,PR Sheet ID,PR Sheet Link,Domain
51718808,Nipawin Chrysler Dodge LTD,602e25efc2954e001e38ccf4,,,6,AI Button(6) (140422192),smediaanalytic@gmail.com,Nipawin Chrysler Dodge,195410946,307549266837418,Nipawin Chrysler Dodge,,,,nipawinchrysler,UA-140422192-18,2424458377838500,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1l6M03ooyJn_AheH_qSXzdOmeaAuD4zdXaCgj2Ni5vjc,https://docs.google.com/spreadsheets/d/1l6M03ooyJn_AheH_qSXzdOmeaAuD4zdXaCgj2Ni5vjc,nipawinchrysler.com
39725509,Nisku Ford Sales,602e2a6ec2954e001e38d6e2,115-786-0345,Nisku Ford Sales Ltd,1,A1 Button (17) (167380325),smediaanalytic@gmail.com,Nisku Ford Sales Ltd.,220421040,184979919530517,Nisku Ford Sales Ltd.,,,,niskufordca,UA-167380325-46,286534289386798,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1b5afmALg48SH5G-W8o9BDZYRXqoo1QxybPQhIJ2BlEA,https://docs.google.com/spreadsheets/d/1b5afmALg48SH5G-W8o9BDZYRXqoo1QxybPQhIJ2BlEA,niskuford.ca
15857092,Nissan Lloydminster,602e2a0dc2954e001e38d609,753-864-8300,Nissan Lloydminster,1,A1 Button (15) (161444828),smediaanalytic@gmail.com,Nissan Lloydminster,215930670,601854700673440,Nissan Lloydminster,,,,nissanlloydminstercom,UA-161444828-25,3715492465159660,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1euEHmm1aWlb0_w49sMhjvNxeQYbOmbGji6BSiMENc7w,https://docs.google.com/spreadsheets/d/1euEHmm1aWlb0_w49sMhjvNxeQYbOmbGji6BSiMENc7w,nissanlloydminster.com
42645278,Nissan of Midland,602e2586c2954e001e38cbfd,,,1,AI Button(5) (137985131),smediaanalytic@gmail.com,Nissan of Midland,194058021,,,,,,nissanofmidland,UA-137985131-26,,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1z32JBSKUTVmY81Krdo4v7RIDEDpI3hPt0jyhspCfOXo,https://docs.google.com/spreadsheets/d/1z32JBSKUTVmY81Krdo4v7RIDEDpI3hPt0jyhspCfOXo,nissanofmidland.com
51718823,North Battleford Hyundai,602e2a8cc2954e001e38d723,697-235-1484,North Battleford Hyundai,1,A1 Button (18) (169324917),smediaanalytic@gmail.com,North Battleford Hyundia,221598736,551394662198660,North Battleford Hyundai,,,,northbattlefordhyundaicom,UA-169324917-26,708291919995419,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,northbattlefordhyundai.com
51718835,North Bay Mitsubishi,602e25bcc2954e001e38cc7d,123-221-9009,North Bay Mitsubishi,1,Custom Accounts (122092463),smediaanalytic@gmail.com,North Bay Mitsubishi,194997546,"1705837376233090, 1705837376233094",North Bay Mitsubishi,,,,northbaymitsubishi,UA-122092463-23,1613476338807440,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0045,Digital Kung Fu,1jaREDoM5UFMCIPyE2hLNqbfWKMYx1eXKJBsErVqXqq4,https://docs.google.com/spreadsheets/d/1jaREDoM5UFMCIPyE2hLNqbfWKMYx1eXKJBsErVqXqq4,northbaymitsubishi.ca
24638751,North Bay Toyota ,5fb6c3f294138d001dfde508,548-413-5794,North Bay Toyota,3,SM360 - Falconi Auto Group (104254954),smediaanalytic@gmail.com,www.northbaytoyota.com >> SMedia View,196505886,1584657411572216,North Bay Toyota,,,,northbaytoyota,UA-104254954-1,2012097119048500,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0045,Digital Kung Fu,161sxbS7td1-_R3rVOojD3zYznyCTdXJ5L9UlEVAmaR8,https://docs.google.com/spreadsheets/d/161sxbS7td1-_R3rVOojD3zYznyCTdXJ5L9UlEVAmaR8,northbaytoyota.com
45296287,North Point Auto Sales,602e2af4c2954e001e38d801,,,1,A1 Button (19) (171699954),smediaanalytic@gmail.com,North Point Auto Sales,229813492,345726413337180,North Point Auto Sales,,,,northpointautosalesca,UA-171699954-86,251758916126004,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,northpointautosales.ca
33355405,Northwest Chevrolet Buick GMC Cadillac of Bellingham,602e270bc2954e001e38cf65,,,1,AI Button(8) (143782155),smediaanalytic@gmail.com,Northwest Chevrolet Buick GMC Cadillac Of Bellingham,200282708,1084957581894885,Northwest Chevrolet Buick GMC Cadillac of Bellingham,,,,bellinghamchevy,UA-143782155-42,368344124066551,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1S9zIcITr7fJgnFxwHAufZTmtlU-quM2PiE7fy7zkiLM,https://docs.google.com/spreadsheets/d/1S9zIcITr7fJgnFxwHAufZTmtlU-quM2PiE7fy7zkiLM,bellinghamchevy.com
51718841,Nott Autocorp,602e19f8c2954e001e3783cf,960-867-0486,Nott Autocorp,2,smedia (42553815),marshalsmedia@gmail.com,nott autocorp,122252021,,,,,,winnipegusedcars,UA-42553815-29,633068546842547,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,nott.ca
51718846,Okanagan Drives Credit,602e2b42c2954e001e38d8a1,716-597-9862,Okanagan Drives,1,AI Button (20) (17998469),smediaanalytic@gmail.com,Okanagan Drives,231184626,1221771168186184,Okanagan Drives,,,,okanagandrivescom,UA-179984697-16,1215320145534790,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0001,Bannister,1ICn8A_jDR0xPH0ujWPJU2-DPzoMoja1mhF3IAdjOyTs,https://docs.google.com/spreadsheets/d/1ICn8A_jDR0xPH0ujWPJU2-DPzoMoja1mhF3IAdjOyTs,okanagandrives.com
51720049,Ottobot Motors,602e2ab3c2954e001e38d775,,,1,A1 Button (19) (171699954),smediaanalytic@gmail.com,Ottobot Motors,223819806,321589962200692,Ottobot Motors,,,,ottobotmotorscom,UA-171699954-9,925409191286572,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1nWvGLayL_UtoGYmKkvRv4JH23rSNwt8F1BSZ6LdNC9U,https://docs.google.com/spreadsheets/d/1nWvGLayL_UtoGYmKkvRv4JH23rSNwt8F1BSZ6LdNC9U,ottobotmotors.com
43014403,Overdrive USA,602e2a1ac2954e001e38d628,893-150-7184,Cumberland Auto Group,1,A1 Button (15) (161444828),smediaanalytic@gmail.com,Overdrive USA,217366554,3225045070924674,Cumberland Auto Group - Overdrive USA,F125WKGK,156003878,Cumberland Auto Group,overdrive_usacom,UA-161444828-39,652319262304130,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1sEhVNPvi_u-RpTAHu4OYrQuluuJEZkUZo_cXWAnLuQo,https://docs.google.com/spreadsheets/d/1sEhVNPvi_u-RpTAHu4OYrQuluuJEZkUZo_cXWAnLuQo,overdrive-usa.com
31531494,Pacific Motors,602e24bac2954e001e38ca19,238-183-3315,Pacific Motors,1,AI Button(3) (130939443),smediaanalytic@gmail.com,Pacific Motors,186760475,591572761273729,Pacific Motors,,,,pacificmotors,UA-130939443-6,279065939462182,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1nV1oTHiLMqsav1IKOsgPdV59g7ckjrAl-AByEORc-1A,https://docs.google.com/spreadsheets/d/1nV1oTHiLMqsav1IKOsgPdV59g7ckjrAl-AByEORc-1A,pacificmotors.ca
33919163,Parker Johnstones Wilsonville Honda,602e27fec2954e001e38d186,,,1,AI Button 10 (148906878),smediaanalytic@gmail.com,Parker Johnstone's Wilsonville Honda,204211254,950600302097829,Parker Johnstone's Wilsonville Honda,,,,wilsonvillehonda,UA-148906878-27,764416401071512,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1HG_AsWHIemLgxmDyiyFwGv70HeaygI0yC_Zp2Y-zpzE,https://docs.google.com/spreadsheets/d/1HG_AsWHIemLgxmDyiyFwGv70HeaygI0yC_Zp2Y-zpzE,wilsonvillehonda.com
38376273,Parksville Boathouse LTD,602e27ebc2954e001e38d158,507-835-9284,Parksville Boathouse,1,AI Button 10 (148906878),smediaanalytic@gmail.com,Parksville Boathouse LTD,203644373,232968201199956,Parksville Boathouse LTD V2,,,,parksvilleboathouse,UA-148906878-13,1430993910430430,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1Wh7YDNCILZfFq3T2nlnNJY0ZED_zCiFBBAarBeLMnLo,https://docs.google.com/spreadsheets/d/1Wh7YDNCILZfFq3T2nlnNJY0ZED_zCiFBBAarBeLMnLo,parksvilleboathouse.com
31531941,Peace Country Toyota,602e28d2c2954e001e38d349,,,1,A1 Button (12) (156597236),smediaanalytic@gmail.com,Peace Country Toyota,210354301,2493882630870070,Peace Country Toyota,,,,peacecountrytoyotaca,UA-156597236-31,245032376484774,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1OAOeiDn1k8ZfF5tTnN29TACdkB8qWJc4osVf1tgg7cU,https://docs.google.com/spreadsheets/d/1OAOeiDn1k8ZfF5tTnN29TACdkB8qWJc4osVf1tgg7cU,peacecountrytoyota.ca
24638735,Penticton Toyota,602e2245c2954e001e38c448,,,1,"Fb Accounts
81637209",smediawebmastertool@gmail.com,Penticton Toyota,133125994,,,,,,pentictontoyota,UA-81637209-27,200382573745833,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,15bFGceBi8eeuvuPJvJMD_ZVcFW3BpjUQWpy2zoh3nfM,https://docs.google.com/spreadsheets/d/15bFGceBi8eeuvuPJvJMD_ZVcFW3BpjUQWpy2zoh3nfM,pentictontoyota.com
38036630,Perfection Honda,602e2a34c2954e001e38d662,556-026-3656,Perfection Honda,1,A1 Button (16) (165690643),smediaanalytic@gmail.com,Perfection Honda,219025003,653026951947736,Perfection Honda,,,,perfectionhondacom,UA-165690643-43,2505477932886090,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0019,Perfection,1JpW5d9PKCZlVgL3KD-Yo68gPGDgbP1tJZYjVxRSVz-k,https://docs.google.com/spreadsheets/d/1JpW5d9PKCZlVgL3KD-Yo68gPGDgbP1tJZYjVxRSVz-k,perfectionhonda.com
51720468,Performance Ford Truck Country,602e2b74c2954e001e38d906,356-784-1045,Performance Ford Truck Country - sMedia,1,AI Button (20) (179984697),smediaanalytic@gmail.com,Performance Ford Truckland,231458415,452389309486971,Performance Ford Truck Country,,,,performancefordtrucklandcom,UA-179984697-31,838336620240899,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,sMedia / social,,,1wdr_RPaTgc-9e7j7mdt8OkIdGAgMhAZFD9LQ_TeYClg,https://docs.google.com/spreadsheets/d/1wdr_RPaTgc-9e7j7mdt8OkIdGAgMhAZFD9LQ_TeYClg,performancefordtruckcountry.com
51720472,Performance Honda AutoFlyte,602e2bc4c2954e001e38d9ad,,,1,AI Button (20) (179984697),smediaanalytic@gmail.com,Performance Honda,234231235,,,,,,performancehondastorecom,UA-179984697-88,-,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0047,AutoFlyte,1Dtc4zHbRx5Ro_RTsnJa_C6kgaUlGAs3f-pQeJ5Lv7Kw,https://docs.google.com/spreadsheets/d/1Dtc4zHbRx5Ro_RTsnJa_C6kgaUlGAs3f-pQeJ5Lv7Kw,performancehondastore.com
15754632,Performance Honda Bountiful,602e2254c2954e001e38c46d,588-065-7546,Performance Honda Bountiful - sMedia,1,FB Accounts (2) (91021639),smediawebmastertool@gmail.com,Performance Honda Bountiful,141043332,1071810226517759,Performance Honda Bountiful,F125RAY3,156002888,Performance Honda Bountiful,performancehondautah,UA-91021639-24        ,2896466910443940,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1yRRbv7geFUCdYXf58Lv3ZaW-7-XinMRoClNbeDa8fP0,https://docs.google.com/spreadsheets/d/1yRRbv7geFUCdYXf58Lv3ZaW-7-XinMRoClNbeDa8fP0,performancehondabountiful.com
51720473,Performance Lincoln Bountiful ,602e269fc2954e001e38ce78,997-771-1111,Performance Lincoln Bountiful - sMedia,3,Custom Accounts (122092463),smediaanalytic@gmail.com,Performance Lincoln Bountiful,198855942,901593956927407,Performance Lincoln Bountiful,F125M1QF,156002908,Performance Lincoln Bountiful ,performancelincolnbountiful,UA-122092463-28        ,143274733784912,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,sMedia / social,,,1Ifw3jlf0kcrZQbw9JyZ4bmRyqjTpjxulOCdBKy_wz-w,https://docs.google.com/spreadsheets/d/1Ifw3jlf0kcrZQbw9JyZ4bmRyqjTpjxulOCdBKy_wz-w,performancelincolnbountiful.com
52120931,Performance Toyota AutoFlyte,602e2bc8c2954e001e38d9b5,,,1,AI Button (20) (179984697),smediaanalytic@gmail.com,Performance Toyota ,234252331,,,,,,performancetoyotastorecom,UA-179984697-89,-,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0047,AutoFlyte,1nWiXBhkYexU_736JyymZxSCW5_cIykLqukxQ-y13PNg,https://docs.google.com/spreadsheets/d/1nWiXBhkYexU_736JyymZxSCW5_cIykLqukxQ-y13PNg,performancetoyotastore.com
50442283,Performance Kia,,110-970-9995,Performance Kia,1,AI Button (22) (190651803),smediaanalytic@gmail.com,Performance Kia,241729587,1671751416362603,,,,,performancekiaca,UA-190651803-87,,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1APLQqGMbf83ql-28Cx4gi2vHLBJk--qUxhkw2TfVkqs,https://docs.google.com/spreadsheets/d/1APLQqGMbf83ql-28Cx4gi2vHLBJk--qUxhkw2TfVkqs,#N/A
15858985,Pine Tree Ford,602e240fc2954e001e38c88a,334-158-7923,Pine Tree Ford,2,R Ferri Group (50679423),smediaanalytic@gmail.com,Pine Tree Ford,180765766,2180879532180698,Pine Tree Ford,,,,pinetreeford,UA-50679423-3        ,278026056254282,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0013,Pine Tree,1Xv0HA8DP5JjJZzpNOJ8yhTzed6WIKaFinsblojfT7Pc,https://docs.google.com/spreadsheets/d/1Xv0HA8DP5JjJZzpNOJ8yhTzed6WIKaFinsblojfT7Pc,pinetreeford.com
51720477,Pine Tree Lincoln Woodbridge,602e2428c2954e001e38c8c5,249-967-3278,Pine Tree Lincoln,2,AI Button (124252380),smediaanalytic@gmail.com,Pine Tree Lincoln Woodbridge,181683552,2180879532180698,Pine Tree Lincoln,,,,pinetreelincolnwoodbridge,UA-124252380-20,2549098281968670,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0013,Pine Tree,1Xv0HA8DP5JjJZzpNOJ8yhTzed6WIKaFinsblojfT7Pc,https://docs.google.com/spreadsheets/d/1Xv0HA8DP5JjJZzpNOJ8yhTzed6WIKaFinsblojfT7Pc,pinetreelincolnwoodbridge.com
19992514,Planet Honda,602e23e3c2954e001e38c827,699-511-7333,Planet Honda,1,"Warner Industries-Smedia
(97730167)",smediawebmastertool@gmail.com,www.planethondacom,177196097,2523557047670133,Planet Honda,,,,planethonda,UA-17440322-1        ,1041579432669700,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1F7uz1VXjasZy80oj9mEgbrWEIzS-DtVfpjDmoFuEpak,https://docs.google.com/spreadsheets/d/1F7uz1VXjasZy80oj9mEgbrWEIzS-DtVfpjDmoFuEpak,planethonda.com
15753709,Planet Hyundai,602e2259c2954e001e38c47a,,,1,"Warner Industries-Smedia
(97730167)",smediawebmastertool@gmail.com,www.planethyundai.com,177159940,1112600785444550,Planet Hyundai,,,,planethyundai,UA-19112555-1        ,238126339916645,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1_tlP69NvQr3-2axAWBxKqRtQqxpxBU1N05tDlrdo7q4,https://docs.google.com/spreadsheets/d/1_tlP69NvQr3-2axAWBxKqRtQqxpxBU1N05tDlrdo7q4,planethyundai.com
51720479,Platinum Autosport,602e2aebc2954e001e38d7ee,227-738-2531,Platinum Auto Sports Saskatoon,1,A1 Button (19) (171699954),smediaanalytic@gmail.com,Platinum Autosport - Saskatoon,226544545,915495212295624,Platinum Autosport - Saskatoon,,,,platinumautosportcom,UA-171699954-33,605283443748267,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,platinumautosport.com
38033578,Platinum Volkswagen,602e2aa4c2954e001e38d758,,,1,A1 Button (18) (169324917),smediaanalytic@gmail.com,Platinum VW,223059395,569941717243506,Platinum VW,,,,platinumvwcom,UA-169324917-49,599733464009122,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,platinumvw.com
19992520,Preston GM,,868-572-4419,Preston GM,1,Preston GM (136517812),marshalsmedia@gmail.com,Preston GM,191791195,958813970823233,Preston GM,,,,prestongm,UA-136517812-1,148181625542526,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1MCWQZTKRbMiX89zxrDmPmue2tzpFLFH4eboA7GYPX8k,https://docs.google.com/spreadsheets/d/1MCWQZTKRbMiX89zxrDmPmue2tzpFLFH4eboA7GYPX8k,#N/A
38030270,Priority Hyundai,602e26f1c2954e001e38cf2f,,,3,AI Button(8) (143782155),smediaanalytic@gmail.com,Priority Hyundai,199707697,390450901848396,Priority Hyundai,,,,priorityhyundai,UA-143782155-30,445263592769157,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,priorityhyundai.com
15759255,Priority Toyota,5fb6c41f94138d001dfde52d,,,3,Fb Accounts (118985773),smediaanalytic@gmail.com,Priority Toyota (sMedia),184396707,268618933796082,Priority Toyota,,,,prioritytoyotaspringfield,UA-118985773-39,370109653539756,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1l1Wwi0OQYMf8Xv0uJXT8-Bm2xfzYWtmxcuCyp8fjHdY,https://docs.google.com/spreadsheets/d/1l1Wwi0OQYMf8Xv0uJXT8-Bm2xfzYWtmxcuCyp8fjHdY,prioritytoyotaspringfield.com
51720483,Provincial Chrysler,,504-774-5373,Provincial Chrysler,3,Provincial Chrysler (68642508),smediaanalytic@gmail.com,provincialchryslerdealer.com - SMedia View,200147961,978353678869262,Provincial Chrysler,,,,provincialchrysler,UA-68642508-1,1079526612068120,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
46259864,Purchase Ford Lincoln,602e2166c2954e001e38c219,645-420-2264,Purchase Ford Lincoln,2,FB Accounts (2) (91021639),smediawebmastertool@gmail.com,Purchase Ford,141064931,1280809005290393,Purchase Ford,,,,purchaseford,UA-91021639-12,193937841090512,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1cOLr-bY8GWBOwPDRXk_Sk2Vo1G4v2amDxoeXfw8OdAg,https://docs.google.com/spreadsheets/d/1cOLr-bY8GWBOwPDRXk_Sk2Vo1G4v2amDxoeXfw8OdAg,purchaseford.net
31530785,Quill Plains Chevrolet Buick GMC Ltd.,602e216bc2954e001e38c226,492-987-2005,Quill Plains,2,Fb Accounts(4) (100014029),smediawebmastertool@gmail.com,Quill Plains Chevrolet Buick GMC Ltd,154264933,1411645552206737,Quill Plains,,,,quillplains,UA-100014029-18,458159371201886,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1XV9CwtRm4HVi1ZTyVDdDZu3Jq_KkC0zFvbp3ZyHcxqM,https://docs.google.com/spreadsheets/d/1XV9CwtRm4HVi1ZTyVDdDZu3Jq_KkC0zFvbp3ZyHcxqM,quillplains.com
26948999,Ray Skillman Westside Auto Mall,602e2556c2954e001e38cb90,,,1,Ray Skillman Auto Group (137578896),smediawebmastertool@gmail.com,Westside Auto Mall Site,192806229,355624381784141,Ray Skillman Westside Auto Mall,,,,rayskillmanautomall,UA-137578896-3,420963311830539,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,16ut7utkZbmD3rDG-MmXE-xNF5ecOm-45Y81DJK_rAxc,https://docs.google.com/spreadsheets/d/16ut7utkZbmD3rDG-MmXE-xNF5ecOm-45Y81DJK_rAxc,rayskillmanautomall.com
33030417,Regester Chevrolet,602e27b3c2954e001e38d0dd,569-979-6088,Regester Chev,1,AI Button(9) (146366686),smediaanalytic@gmail.com,Regester Chevrolet,202486141,621610971578704,Regester Chevrolet,,,,regesterchevrolet,UA-146366686-47,501977770361523,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1WNA3rNLi1ySCfrfEgl0KlkoQsQgm1JXVgPIpY4rWAYs,https://docs.google.com/spreadsheets/d/1WNA3rNLi1ySCfrfEgl0KlkoQsQgm1JXVgPIpY4rWAYs,regesterchevrolet.com
51728874,Regina & District Food Bank,602e2341c2954e001e38c6b0,913-801-2610,Regina Food Bank,1,AI Button (23) (196760063),smediaanalytic@gmail.com,Regina Food Bank,243492881,,,,,,reginafoodbank,UA-196760063-28,-,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1OlfFimKh3hkoKouR-n0QQICE2KFMfoe1zOcpJi_iSQE,https://docs.google.com/spreadsheets/d/1OlfFimKh3hkoKouR-n0QQICE2KFMfoe1zOcpJi_iSQE,reginafoodbank.ca
31530608,Regina Motor Products,602e260bc2954e001e38cd34,598-843-4331,Regina Motor Products,3,AI Button(6) (140422192),smediaanalytic@gmail.com,Regina Motor Products,195765679,656911418055454,Regina Motor Products,F1184XDL,149396885,Regina Motor Products,reginamotorproducts,UA-140422192-36,2235141739864870,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,rmpchevrolet.com
15859004,Reliable Motors,5fb6c26f94138d001dfde4cf,551-971-2056,Reliable Auto Sales,1,Fb Accounts (81637209),smediawebmastertool@gmail.com,Reliable Motors Ltd,131129272,1151327578238537,Reliable Motors Ltd.,,,,reliablemotors,UA-81637209-14,1208028575915880,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,188Qn6hNqedQW9JfyjkJPcdG1JKFrwLymO1LZYwBFPvU,https://docs.google.com/spreadsheets/d/188Qn6hNqedQW9JfyjkJPcdG1JKFrwLymO1LZYwBFPvU,reliablemotors.ca
51720494,Revolution Kia,602e2494c2954e001e38c9bd,323-379-7891,Revolution Kia,1,AI Button(2) (127273656),smediaanalytic@gmail.com,Revolution Kia,185321052,191560475085059,Revolution Kia,F125ZVA9,156003053,Revolution Kia,revolutionkia,UA-127273656-30,252012445475166,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,revolutionkia.ca
15857015,Revolution Auto Group,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,TRUE,Parent Account,,,,FALSE,FALSE,,,,,,#N/A
51720498,Revolution Mazda,602e2498c2954e001e38c9c8,979-921-0156,Revolution Mazda,1,AI Button(2) (127273656),smediaanalytic@gmail.com,Revolution Mazda,185378450,1546959275449111,Revolution Mazda,F125RZCF,156003054,Revolution Mazda,revolutionmazda,UA-127273656-29,207449340154287,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,revolutionmazda.ca
31531481,Ride Time Digital,602e2a11c2954e001e38d613,249-096-4301,Ride Time Digital,1,AI Button(15) (161444828),smediaanalytic@gmail.com,Ride Time,216593196,2304037796590775,Ride Time,,,,fastridetimeca,UA-161444828-36        ,302558290631322,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,fast.ridetime.ca
15857477,Rivershore Ram Chrysler Dodge,5e543ccf8c4b0908b2eb8945,774-051-3798,Rivershore Ram,3,Knight Automotive Group- sMedia Accounts (176481317),smediawebmastertool@gmail.com,Rivershore Ram - sMedia,196160883,1248024908691218,Rivershore Ram,F125BN5D,156002890,Rivershore Ram,rivershorechrysler,UA-122092463-25,2182052765216130,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1KlTktEt18HXOIJ1s4ZFSYYOxoXIYEUMU--QvriFuV1A,https://docs.google.com/spreadsheets/d/1KlTktEt18HXOIJ1s4ZFSYYOxoXIYEUMU--QvriFuV1A,rivershoreram.ca
15858180,Riverside Buick GMC Prescott,602e2180c2954e001e38c254,100-285-7366,Riverside Pontiac Buick GMC Prescott,1,Riverside GM Prescott  (99965108),smediawebmastertool@gmail.com,Riverside GM Prescott,151538749,1402882206416405,Riverside of Prescott,,,,riversideofprescott,UA-99965108-1,1266207713501570,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0014,Riverside,1VOFQj36LrY7Imkzs3fHMu9RK9VbRrTOaiE7artq5r4g,https://docs.google.com/spreadsheets/d/1VOFQj36LrY7Imkzs3fHMu9RK9VbRrTOaiE7artq5r4g,riversideofprescott.com
24893634,Riverside Chevrolet Buick GMC Ltd,602e217bc2954e001e38c248,163-702-2372,Riverside Chevrolet Buick GMC Brockville,1,Riverside Chevrolet Buick GMC Brockville(102160559},smediawebmastertool@gmail.com,Riverside Chevrolet Buick GMC Brockville,154555980,1418428174861808,Riverside GM Brockville,F125RJA1,156002989,Riverside Brockville,riversidegmbrockville,UA-102160559-1,480362468970743,FALSE,TRUE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0014,Riverside,1VOFQj36LrY7Imkzs3fHMu9RK9VbRrTOaiE7artq5r4g,https://docs.google.com/spreadsheets/d/1VOFQj36LrY7Imkzs3fHMu9RK9VbRrTOaiE7artq5r4g,riversidegmbrockville.com
51636942,Rock Country GM,5fc87c1baec401001d0dbb6c,402-168-6552,Rock Country GM,1,FB Accounts(9) (113480963),smediawebmastertool@gmail.com,Rock Country GM ,171574956,1643820355655921,Rock Country GM,,,,rockcountrygm,UA-113480963-29,1542639802498430,FALSE,FALSE,TRUE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,rockcountrygm.ca
